asst,sst,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,runoff
294.561218,294.561218,3.61E-06,21.93,24.23,19.03,20.68,28.875,65.875,76.4375,270.15625,368.6875,1096.0625,1123.0938,1486.25,1788.875
297.864532,297.864532,2.58E-05,24.78,28.63,21.34,20.69,25.90625,58.9375,68.53125,250.21875,339.96875,1045.6562,1063.625,1400.3438,1723.2812
298.169952,298.169952,1.18E-05,25.55,29.47,23.23,22.68,23.1875,52.75,61.375,232.09375,315.59375,1013.4375,1027.0938,1324.4375,1638.125
297.500397,297.500397,2.61E-06,24.52,26.07,22.77,23.25,20.78125,47.34375,55.25,214.59375,295.8125,979.28125,995.3125,1267.4688,1549.8125
295.056702,295.056702,3.35E-06,22.38,24.61,19.56,20.8,21.8125,49.84375,56.84375,203.15625,280.9375,935.34375,955.6875,1226.5312,1486.8438
297.56781,297.56781,2.55E-05,25.03,28.24,20.24,19.91,25.90625,61.0625,69.3125,208.625,270.65625,888.09375,908.90625,1190.5,1446.1562
299.7229,299.7229,2.98E-05,26.71,30.12,23.57,21.46,25.46875,62.59375,73.625,224.65625,265.59375,851.28125,867.46875,1144.1875,1401.9375
298.183075,298.183075,1.24E-05,24.89,26.76,22.91,22.71,23.09375,57.09375,67.875,233.625,274.03125,845.90625,850.78125,1100.1875,1348.7812
298.15451,298.15451,1.67E-05,24.98,28.47,21.26,22.54,23.90625,61.75,72.21875,243.96875,297.875,889.34375,876.6875,1085.125,1301.0312
299.411469,299.411469,3.10E-05,26.07,30.01,22.42,21.7,22.5,59.28125,71.65625,285.46875,325.03125,984.625,954.625,1118,1271.3125
300.733215,300.733215,2.97E-05,28,31.67,25.09,23.4,20.3125,53.375,64.71875,304.5625,344.71875,1092.2812,1062.625,1194,1269.0312
299.140991,299.140991,1.03E-05,26.6,28.65,24.06,24.55,18.375,48.53125,58.78125,291.21875,367.03125,1153.375,1143.1562,1287.5625,1307.2188
298.48584,298.48584,4.64E-06,25.02,26.47,24.01,24,20.5625,58.5,68.125,280.53125,383.21875,1183.6875,1192.0938,1405.6875,1411.7188
299.647217,299.647217,1.17E-05,26.41,29.21,24.16,24.07,22.03125,63.46875,76.1875,300.71875,396.75,1192.25,1212.5,1598.0625,1609.9688
300.966766,300.966766,1.95E-05,26.49,28.74,24.9,24.64,27.53125,73.84375,85.5,313.625,410.125,1191.1875,1218.25,1794.5,1850.2188
300.870392,300.870392,1.82E-05,26.95,30.68,24.64,25,31.90625,83.9375,97.53125,325.40625,427.375,1194.625,1220.75,1991.7188,2119.5312
300.938995,300.938995,1.63E-05,26.77,29.93,24.65,24.88,32.0625,85.6875,101.375,341.65625,446.1875,1221.4062,1239.625,2130.9688,2446
302.243561,302.243561,2.26E-05,28.94,31.92,26.06,25.76,29.65625,80.09375,96.09375,348.34375,466.84375,1315.0938,1321.625,2239.4062,2642.0938
300.242401,300.242401,1.11E-05,27.2,30.02,24.78,25.46,34.65625,95.875,112.28125,368.625,492.8125,1459.625,1458.1094,2469.6719,2773.9062
299.30188,299.30188,7.79E-06,26.11,28.76,24.18,23.89,39.125,109.21875,129.45312,464.54688,520.7656,1645.7031,1633.4531,2703.8906,2989.7031
301.220062,301.220062,2.06E-05,27.1,29.59,24.39,24.83,36.75,102.125,123.359375,515.3125,578.09375,1841.25,1831.8281,2855.375,3212.6562
300.814697,300.814697,1.87E-05,27.54,31.23,24.85,25.14,33.140625,92.375,111.625,483.84375,626.78125,1916.5781,1941.875,2946.8125,3380.6875
302.806946,302.806946,3.75E-05,30.34,33.84,27.38,25.12,29.9375,83.203125,100.59375,442.5625,613.9219,1860.2344,1906.6562,2930.9219,3468.0938
303.086731,303.086731,4.33E-05,30.86,34.77,26.88,25.61,27.03125,75.34375,91.203125,404.6875,575.2656,1770.25,1822.6875,2826.5469,3439.8281
304.125488,304.125488,3.64E-05,30.68,33.63,27.88,26.67,25.28125,70.125,84.5,372.71875,539.1719,1685.4688,1738.3906,2734.2344,3319.9688
301.153473,301.153473,2.27E-05,28.36,33.16,23.85,24.8,30.21875,78.171875,90.1875,356.48438,522.6875,1631.2656,1676.5312,2689.0781,3211.2031
299.769989,299.769989,1.12E-05,26.1,28.33,24.32,24,31.234375,80.578125,94.546875,368.21875,519.9844,1621.1719,1655.1406,2661.8125,3161.1094
300.325836,300.325836,1.88E-05,27.2,30.47,23.92,24.55,28.6875,74.359375,88.296875,369.84375,518.6875,1627.7812,1657.2031,2632.4844,3141.5625
301.984558,301.984558,3.00E-05,28.72,32.28,25.12,24.75,26.1875,68.15625,80.890625,347.6875,512.875,1621.0469,1655.4062,2602.9062,3119.5938
301.953308,301.953308,3.32E-05,29.65,33.82,26.34,24.94,24.21875,64.484375,77.21875,333.01562,508.3125,1634.1875,1656.2031,2582.375,3086.4844
300.120911,300.120911,1.30E-05,27.52,30.02,24.61,24.56,35.125,100.34375,112.515625,383.57812,536.28125,1706.7344,1718.5625,2659.2812,3057.8906
301.119293,301.119293,2.09E-05,27.62,31.04,24.84,24.64,37.75,108.609375,129.625,488.5,605.7656,1791.4531,1801.6719,2769.9531,3099.9219
300.793854,300.793854,1.57E-05,27.46,30.49,25.13,24.95,35.140625,101.71875,122.359375,502.5625,689.6719,1890.9375,1890.8281,2836.5312,3189.2031
298.6091,298.6091,5.52E-06,25.27,27.76,23.35,24.05,39.03125,105.671875,125.171875,481.71875,745.7969,2015.4531,2010.5781,2941.1094,3301.5312
299.383972,299.383972,1.39E-05,26.45,30.11,23.69,23.55,37.8125,101.171875,121.90625,470.71875,754.46875,2134.8438,2139.4688,3116.4219,3471.6562
301.170258,301.170258,2.17E-05,28,31.46,24.81,24.57,34.171875,91.46875,110.875,443.6875,726.1719,2136.0938,2170.5938,3223.4219,3653.9375
300.842041,300.842041,1.92E-05,26.54,30.23,23.8,24.56,33.265625,90.5625,109.828125,426.53125,696.9844,2050.0312,2095.0469,3147.7031,3741.9375
301.468109,301.468109,3.24E-05,28.5,33.43,23.25,24.02,30.765625,84.515625,104.046875,444.51562,674.9531,1976.4375,2014.2969,2987.5625,3669.5781
302.14856,302.14856,3.90E-05,29.39,34.74,23.41,24.22,27.6875,75.9375,93.890625,435.65625,656.7969,1898.2344,1937.8594,2826.2812,3485.7656
303.099274,303.099274,3.95E-05,29.94,35.5,24.4,24.29,24.859375,67.890625,84.09375,402.0625,631.7969,1796.2031,1838.7344,2655.0156,3277.2031
301.558563,301.558563,4.56E-05,30.21,35.39,25.36,24.21,22.328125,60.90625,75.671875,363.53125,589.1094,1677.0156,1723.7031,2473.4531,3056
298.958557,298.958557,1.48E-05,27.8,31.83,22.71,23.26,20.03125,54.828125,68.40625,327.875,537.75,1543.4688,1593.1875,2297.2812,2831.2656
301.295227,301.295227,3.64E-05,28.64,33.63,23.51,23.55,17.96875,49.40625,62.0625,296.4375,487.29688,1412.625,1461,2117.6875,2625.5469
301.506378,301.506378,4.05E-05,29.43,35.43,23.54,23.17,16.125,44.5625,56.234375,268.75,441.42188,1296.25,1340.4531,1941.6094,2427.0156
302.40213,302.40213,4.68E-05,30.38,35.8,25.78,23.11,14.734375,40.828125,51.484375,244.3125,401.29688,1192.2031,1233.4219,1779.3281,2235.9375
302.510162,302.510162,4.17E-05,31.92,35.55,28.86,22.88,13.515625,37.84375,47.71875,224.07812,366.34375,1095.9375,1135.0625,1633.1406,2058.5312
302.137451,302.137451,4.06E-05,31.61,35.67,26.95,23.05,12.703125,36.0625,45.5,208.95312,337.21875,1011.8281,1046.4375,1499.9219,1893.6094
301.72168,301.72168,4.31E-05,30.91,35.27,26.11,23,12.3125,35.546875,44.875,199.375,315.125,952.5156,977.9844,1382.4531,1742.4375
302.813049,302.813049,4.32E-05,30.36,35.3,25.8,24.75,14.71875,43.078125,51.375,199.57812,298.82812,926.5781,939.96875,1288,1606.6094
301.084106,301.084106,4.66E-05,30.33,35.58,25.78,21.45,15.15625,45.375,55.703125,214.65625,288.76562,934.7656,935.5,1223.2031,1490.2188
300.468597,300.468597,4.06E-05,29.34,34.42,24.65,22.21,14.484375,44.328125,55.359375,232.82812,286.09375,986.2969,972.25,1194.8125,1399.2969
302.116058,302.116058,4.67E-05,30.46,35.35,25.74,22.32,14.09375,42.03125,53.03125,244.75,293.8125,1065.3594,1044.8438,1210.4062,1341.7031
302.796661,302.796661,4.92E-05,31.59,36.38,26.55,22.96,13.609375,39.515625,50,243.90625,304.5,1121.4531,1109.5781,1256.3906,1324.7812
302.848785,302.848785,4.34E-05,31.88,36.16,27.25,22.01,17.171875,44.421875,52.453125,237.42188,309.125,1124.8281,1128.125,1292.4062,1339.5938
300.889832,300.889832,2.66E-05,28.75,33.17,25.01,22.86,27.21875,67.765625,74.25,247.71875,313.5625,1107.7188,1114.3594,1293.2812,1360.5625
298.195038,298.195038,8.39E-06,26.9,30.54,24.21,23.1,27.90625,70.65625,82.671875,281,324.92188,1110.0156,1111.4375,1281.0156,1368.5156
297.230774,297.230774,2.43E-05,26.2,30.51,21.6,20.77,25.484375,64.78125,76.3125,287.78125,340.3125,1111.0781,1114.0625,1282.2031,1365.5781
299.013702,299.013702,2.93E-05,26.73,31.39,22.38,18.96,22.9375,58.328125,69.296875,272.65625,352.92188,1104.0156,1109.2031,1279.875,1360.5312
294.874542,294.874542,2.54E-06,22.14,23.7,20.82,19.88,21.40625,54.1875,64.015625,253.21875,348.15625,1082.2188,1093.0781,1266.125,1355.5938
296.768799,296.768799,1.54E-05,23.73,26.3,20.33,19.22,25.71875,56.625,64.734375,239.67188,331.29688,1040.0469,1057.2188,1241.3438,1344.9375
298.019257,298.019257,1.71E-05,25.33,28.68,22.47,19.69,28.078125,60.40625,68.78125,236.42188,313.67188,991.8906,1009.8906,1205.6875,1322.6719
299.12085,299.12085,2.30E-05,26.24,29.91,23.53,20.26,26.578125,57.171875,66.53125,235.0625,303.54688,958.25,970.96875,1162.7031,1288.9219
296.88147,296.88147,1.10E-05,25.07,30.34,21.22,19.81,25.375,55.6875,64.421875,230.23438,301.0625,943.2344,950.2344,1125.7969,1247.875
298.269226,298.269226,1.41E-05,23.96,26.98,21.43,20.76,23.953125,54.15625,63.28125,228.125,299.8125,934.5781,940.75,1107.7812,1210.1562
298.98642,298.98642,9.15E-06,25.45,28.49,23.38,21.95,22.09375,50.625,59.84375,224,294.54688,913.2031,924.9375,1103.6875,1185.625
298.765869,298.765869,5.46E-06,25.63,29.79,23.96,23.8,20.765625,47.59375,56.265625,216.29688,327.78125,965.28125,991.34375,1224.125,1183.9688
298.199707,298.199707,3.85E-06,25.08,26.8,23.93,23.65,19.8125,47.21875,56.078125,209.5625,365.26562,989.1719,1028.2812,1815.875,1329.1562
299.493927,299.493927,7.19E-06,26.21,28.18,24.24,23.88,23.25,51.125,59.234375,208.03125,389.45312,1018.0469,1041.2188,2084.8281,1798.4844
300.688324,300.688324,1.19E-05,27.24,31.29,24.83,24.92,37.203125,80.0625,87.34375,230.73438,490.125,1188.4219,1159.2031,2267.6094,2207.5156
301.029785,301.029785,1.85E-05,28.54,31.36,25.36,23.41,51.03125,114.46875,129.35938,326.76562,657.7031,1632.6875,1547.4219,2738.6875,2573.8594
301.1315,301.1315,2.58E-05,29.48,33.4,23.88,22.68,63.3125,132.45312,152.07812,451.03125,792.1406,2061.7031,1998.8438,3170.9531,3021.4219
295.7948,295.7948,1.71E-05,22.87,29.76,17.9,17.97,97.53125,199.42188,218.34375,594.15625,1046.9062,2483.7656,2399.9062,3541.6562,3413.6719
293.820068,293.820068,6.01E-06,20.57,22.67,18.17,16.99,118.53125,261.21875,292.5625,856.8906,1378.2031,3120.4219,2998.6094,4096.4375,3822.0625
293.095825,293.095825,2.03E-06,19.62,21.08,18.66,17.16,121.9375,278,316.875,1055.6719,1646.6562,3762.4688,3674.8125,4880.9375,4408.5625
293.772736,293.772736,3.86E-06,20.74,22.4,18.79,17.55,112.484375,260.71875,301.5625,1083.9219,1778.5781,4111.703,4099.2656,5497.172,5159.6094
292.893158,292.893158,7.21E-07,19.83,20.85,18.98,18.49,104.15625,245.42188,284.79688,1031.8906,1748.4062,4147.2656,4197.1094,5722.547,5751.3125
295.138336,295.138336,6.91E-06,21.28,22.95,19.73,18.03,98.78125,233.95312,271.3125,1015.5781,1659.3125,3977.7812,4052.0625,5593.328,5959.9688
293.142914,293.142914,1.24E-06,19.83,21.41,18.45,18.51,98.796875,236.78125,273.70312,1019.0781,1607.4688,3823.3125,3884,5316.375,5825.8125
291.513397,291.513397,2.81E-06,18.78,22.85,15.64,16.99,94.625,228.67188,266.42188,1031.7188,1573.4688,3725.8906,3775.5156,5066.6406,5556.047
293.729065,293.729065,8.01E-06,22.08,26.23,16.48,18.31,85.921875,208.17188,244.04688,985.6406,1521.375,3625.6875,3675.6562,4842.9062,5294.2188
294.941742,294.941742,1.36E-05,22.54,27.41,17.8,17.95,77.25,186.9375,218.71875,876.4375,1417.25,3434.7656,3502.5781,4604.25,5036.2188
295.772522,295.772522,1.20E-05,23,27.71,19.78,17.46,69.453125,167.04688,195.0625,766.2031,1254.4531,3103.4375,3187.0469,4264.2656,4751.0938
293.233856,293.233856,2.94E-06,20.24,23.83,17.85,16.8,61.5,148.35938,172.54688,688.75,1085.8281,2746.2188,2816.0469,3806.9531,4369.5
292.294067,292.294067,6.36E-06,20.3,23.83,16.81,16.56,55.140625,133.09375,155.1875,642.375,968.2344,2490.2969,2527.4531,3349.8281,3889.2656
294.742554,294.742554,1.11E-05,21.53,25.8,17.5,17.29,49.734375,120.453125,140.73438,593.4375,907.875,2315.9219,2342.5,3014.1719,3411.2812
295.644867,295.644867,1.19E-05,22.43,27.05,18.08,17.73,45.71875,109.78125,128.14062,543,852.90625,2188.9062,2212.7344,2796.7812,3045.5469
296.714813,296.714813,1.40E-05,23.68,28.81,18.75,17.97,41.640625,99.765625,116.609375,496.10938,790,2071.25,2103.4375,2664.4219,2817.5156
297.499817,297.499817,1.54E-05,24.72,30.61,20.32,18.75,37.609375,90.328125,105.890625,454.32812,726.8125,1941.5469,1980.4219,2535.5,2699.7656
297.919464,297.919464,1.43E-05,24.98,30.15,21.32,18.95,34.328125,82.5625,96.72656,416.2422,667.5156,1808.3672,1849.0469,2382.1016,2600.1719
296.447083,296.447083,1.49E-05,24.13,27.87,21.32,18.35,38.148438,94.515625,107.3125,404.71875,618.90625,1684.3906,1722.1484,2219.7969,2469.5781
297.891357,297.891357,1.10E-05,24.84,28.59,21.76,20,41.039062,108.21875,126.4375,456.0547,597.4375,1605.6797,1628.8672,2073.7578,2319.375
296.718994,296.718994,4.06E-06,23.33,26.03,21.39,21.34,40.921875,108.83594,130.94531,501.15625,628.7031,1598.1953,1604.0078,1995.7188,2190.25
295.170349,295.170349,1.94E-06,21.59,23.58,19.27,19.92,44.539062,114.36719,135.47656,514.03906,687.3125,1639.8047,1638.5156,2041.6484,2145.3906
294.423889,294.423889,1.92E-06,21.06,22.54,19.5,18.56,55.320312,134.07031,155.91406,527.6328,720.40625,1667.8984,1675.1875,2165.3984,2209.6562
294.061401,294.061401,2.81E-06,21.05,26.37,17.63,18.73,56.570312,138.92188,166.02344,572.6406,746.33594,1673.1875,1683.8828,2237.5938,2340.7266
292.357758,292.357758,2.24E-06,18.72,20.82,17.17,15.61,57.304688,142.04688,169.20312,606.3047,784.21094,1693.1875,1699.3438,2260.4766,2474.4297
292.660522,292.660522,1.58E-06,18.86,20.58,17.27,16.17,53.921875,135,161.90625,607.7031,809.375,1713.8281,1722.5,2271.2969,2554.0312
293.036346,293.036346,9.72E-07,19.2,21.03,18.21,18,53.101562,132.48438,159.17969,586.09375,814.6094,1713.5156,1727.9219,2272.7422,2563.1094
291.55423,291.55423,2.12E-06,18.49,19.79,17.36,16.34,54.890625,136.40625,163.75781,587.28125,804.4375,1689.6562,1709.4922,2278.1719,2561.4375
291.23526,291.23526,1.66E-06,18.78,22.21,16.09,15.27,50.1875,125.234375,151.96875,580.9453,797.4297,1651.1953,1671.5078,2248.6406,2551.9844
292.220093,292.220093,2.17E-06,19.49,22.87,16.82,16.46,45.492188,113.57031,138.21094,539.8203,772.5781,1619.6875,1637.875,2180.086,2504.4375
292.716858,292.716858,1.75E-06,19.82,23,17.5,17.15,40.984375,102.046875,124.28125,492.51562,720.96875,1565.7891,1591.0938,2103.2031,2421.6875
291.826996,291.826996,3.40E-07,18.54,19.22,17.77,17.26,42.054688,104.25,124.125,458.66406,671.03125,1484.2891,1515.5703,2014.7656,2331.7578
290.720367,290.720367,4.60E-07,18.18,19.4,16.7,16.4,43.867188,110.35156,131.52344,469.48438,670.21875,1441.0547,1458.8828,1957.3672,2258.8984
291.105408,291.105408,3.62E-06,18.54,21.59,15.79,14.88,55.015625,138.77344,161.0625,534.3828,736.72656,1524.6719,1507.7344,2000.8672,2227.9062
289.973358,289.973358,3.74E-06,17.73,22.62,11.8,13.64,51.695312,131.35938,157.42969,593.97656,804.40625,1674.7812,1650.2344,2150.1406,2257.9297
291.636169,291.636169,5.92E-06,17.75,23.44,13.6,13.44,46.828125,118.72656,142.03906,563.5469,834.6875,1754.7188,1752.1172,2272.0625,2362.164
293.31543,293.31543,6.48E-06,20.48,24.72,14.61,14.22,42.5,108.53125,130.39062,521.59375,805.21094,1739.4844,1761.7891,2301.8906,2456.8672
291.435669,291.435669,1.31E-06,18.57,20.44,16.68,15.67,38.703125,99.640625,119.85156,484.5,751.6094,1649.9062,1687.4375,2246.6875,2482
290.371826,290.371826,2.61E-07,17.41,18.56,16.64,16.09,34.921875,90.08594,108.6875,449.4922,698.28125,1539.0469,1579.4297,2134.4375,2434.7656
291.26944,291.26944,7.76E-07,18.41,20.32,16.71,16.2,33.890625,84.80469,101.13281,415.83594,651.625,1442.3438,1479.25,2028.6406,2357.7656
290.875977,290.875977,1.52E-06,18.03,21.93,15.29,14.9,31.523438,78.4375,93.859375,390.92188,607.8125,1370.0703,1400.2266,1932.8516,2278.4453
289.565887,289.565887,1.11E-06,16.26,21.19,13.1,13.21,35.351562,92.25781,108.85156,391.14062,577.66406,1325.4609,1346.0391,1835.4297,2179.9766
287.932526,287.932526,3.36E-07,13.53,14.23,12.95,12.34,38.554688,103.58594,124.17969,447.7578,598.8828,1350.4609,1347.0703,1779.0781,2091.5625
287.744598,287.744598,1.14E-07,14.02,14.73,13.67,12.96,38.328125,103.921875,125.61719,499.22656,667.75,1475.6797,1445.9766,1824.8438,2055.0703
288.430573,288.430573,8.89E-07,15.26,17.73,12.67,12.27,37.101562,98.89844,119.78906,499.1172,718.4922,1609.0078,1586.5703,1972.6406,2101.1094
287.845673,287.845673,2.93E-06,15.23,20.92,8.54,11.18,34.679688,91.859375,111.78125,467.0547,714.14844,1641.4453,1649.4688,2099.8438,2217.3125
289.642029,289.642029,3.50E-06,16.27,21.99,9.78,11.27,31.5,83.203125,101.63281,430.32812,674.625,1579.6172,1609.6953,2107.039,2320.9297
292.342102,292.342102,3.86E-06,18.02,22.64,13.08,13.44,28.359375,74.765625,91.36719,393.83594,623.90625,1477.1641,1515.6406,2018.3281,2332.9219
291.130676,291.130676,1.78E-06,18.59,23.19,14.51,14.37,25.515625,67.171875,82.11719,359.97656,575.1953,1370.4844,1409.375,1891.4531,2252.4844
290.641907,290.641907,2.19E-06,17.62,21.72,14.81,14.04,28.117188,75.42969,89.78125,345.375,539.41406,1282.4766,1315.5938,1768.8984,2129.5312
287.79126,287.79126,7.26E-07,15.44,19.47,10.56,12.94,27.757812,76.13281,92.99219,359.9375,515.7969,1221.6719,1246.8203,1665.7422,2002.5781
289.410553,289.410553,2.76E-06,15.23,20.93,11.46,12.17,25.351562,69.64844,85.78125,357.78906,501.96094,1174.1094,1195.4141,1579.2031,1883.6016
290.152496,290.152496,1.52E-06,17.29,20.99,12.51,12.62,23.148438,63.132812,77.67969,336.0547,490.51562,1131.0312,1150.8594,1501.8672,1777.7344
288.859863,288.859863,4.34E-07,16.29,18.23,14.42,12.93,21.03125,57.523438,70.83594,310.42188,468.1953,1085.5781,1106.0469,1430.5781,1685.1172
286.322144,286.322144,2.74E-07,13.18,15.85,9.55,11.09,25.007812,69.84375,82.46094,301.0703,444.72656,1043.0703,1061.2422,1362.3672,1602.0859
288.951691,288.951691,1.79E-06,14.85,19.55,10.26,11.34,26.6875,74,89.640625,324.98438,431.48438,1018.3672,1030.0312,1299.1172,1523.5312
289.019836,289.019836,4.18E-07,15.69,17.39,13.86,12.87,24.945312,68.86719,84.33594,330.8203,431.3125,1005.0078,1012.9922,1250.9062,1448.8047
288.161316,288.161316,4.23E-07,15.9,17.72,13.49,13.17,23.5,65.61719,79.75,317.39844,441.07812,1005.84375,1008.1875,1217.5547,1384.5312
289.74176,289.74176,2.03E-06,17.02,20.61,12.96,12.95,23.515625,65.140625,78.11719,308.23438,439.1797,1014.78906,1015.6328,1197.2891,1333.9062
289.061768,289.061768,5.32E-07,17,19.36,14.29,13.23,21.84375,60.484375,73.3125,298.16406,422.40625,1000.4375,1010.0469,1187.5078,1297.2656
288.746948,288.746948,4.24E-07,16.03,17.81,15,12.5,20.273438,56.265625,68.140625,284.01562,406.41406,963.03125,979.15625,1169.8125,1274.1797
286.060669,286.060669,8.16E-07,15.1,17.79,12.07,6.97,19.414062,53.734375,64.8125,273.7422,391.9297,922.84375,939.25,1133.6953,1253.625
286.905945,286.905945,1.30E-06,14.19,18.84,10.72,9.46,17.8125,49.351562,60.039062,262.1875,375.28906,885.28125,900.9922,1089.0078,1222.4062
288.237396,288.237396,1.56E-06,15.24,20.32,11.15,10.58,16.078125,44.671875,54.40625,244.8125,356.8203,849.71094,864.9297,1045.5078,1179.8047
288.661224,288.661224,6.76E-07,15.77,17.79,13.63,11.27,14.5,40.625,49.546875,225.89844,336.8125,813.2578,829.2656,1004.03906,1133.7734
285.478088,285.478088,4.54E-07,12.27,15.89,8.45,7.72,13.421875,38.398438,46.539062,209.95312,315.60156,772.7422,790.39844,962.9531,1089.5156
284.801453,284.801453,4.97E-07,10.39,12.36,8.53,6.75,12.34375,36.148438,44.234375,202.5625,295.45312,731.125,749.16406,921.1719,1051.6328
284.254181,284.254181,9.58E-08,11.35,12.58,10.22,8.6,11.6484375,34.164062,41.640625,198.82812,280.4922,696.64844,711.84375,879.39844,1015.39844
283.264709,283.264709,1.04E-07,11.27,13.43,8.19,8.24,12.5703125,36.59375,43.492188,194.53906,272.10156,676.89844,686.3906,840.91406,975.27344
285.774567,285.774567,7.29E-07,12.63,15.57,8.2,8.16,12.203125,35.867188,43.71875,196.84375,267.3047,668.89844,674.2969,811.15625,933.8203
286.037933,286.037933,2.52E-07,13.15,14.98,11.33,9.17,11.28125,33.890625,41.375,195.70312,263.1797,660.6953,666.64844,792.77344,896.1875
286.781616,286.781616,2.38E-07,13.22,14.41,11.5,10.77,10.578125,32.671875,39.953125,190.85156,260.9453,647.3906,655.1797,780.75,867.3281
282.157227,282.157227,1.71E-08,8.41,9.85,7.11,5.78,11.6484375,35.164062,41.75,189.6875,259.39062,632.4375,640.90625,769.6797,850.4375
282.546356,282.546356,1.63E-08,9.57,10.69,7.76,5.5,11.328125,34.617188,42.40625,198.07812,264.65625,624.1094,630.1719,764.4297,846.1172
283.490814,283.490814,3.59E-08,10.22,10.55,9.48,7.91,10.6015625,32.929688,40.398438,201.82031,272.6953,628.3203,629.9219,769.66406,849.1875
284.119293,284.119293,6.88E-08,11.17,12.68,10.07,8.66,10.5703125,33.195312,39.9375,197.63281,281.34375,638.3125,637.7656,779.97656,853.1094
283.279785,283.279785,5.24E-08,10.84,11.95,9.34,4.51,10.578125,32.914062,39.625,194.60156,286.4922,649.84375,648.9297,791.47656,857.6172
282.583405,282.583405,1.25E-07,9.87,11.08,8.82,4.24,10.71875,33.296875,39.945312,193.82812,297.66406,661.52344,659.96094,803.0625,862.46875
281.052826,281.052826,9.94E-09,8.9,10.55,5.52,5.48,10.6875,33.429688,40.546875,196.97656,311.8047,687.14844,680.3125,819.7344,868.5078
280.885529,280.885529,4.58E-07,8.74,13.08,4.8,2.41,10.34375,32.359375,39.671875,198.58594,312.2422,706.6797,703.84375,844.21875,878.1875
281.257965,281.257965,5.37E-07,9.35,13.76,5.35,2.64,10,31.289062,38.164062,193.70312,304.91406,700.33594,707.0547,863.0469,892.8594
281.395935,281.395935,3.61E-07,9.6,14.21,5.59,4.08,9.7109375,30.492188,37.0625,185.78125,294.28906,677.21094,689.4844,859.91406,909.09375
282.827545,282.827545,2.73E-07,9.88,13.45,6.49,6.15,9.53125,30.03125,36.421875,178.66406,280.8828,648.1406,662.39844,835.8828,916.1406
282.338959,282.338959,5.95E-07,9.85,13.94,5.14,5.26,9.359375,29.585938,35.921875,173.17969,266.5078,617.46094,632.33594,801.5703,907.34375
282.786285,282.786285,7.31E-07,9.45,14.77,3.96,5.05,9.2578125,29.273438,35.507812,168.89062,253.09375,587.89844,602.3828,764.7656,883.16406
283.871857,283.871857,7.18E-07,9.93,15.56,3.82,5.27,9.15625,29,35.195312,165.71875,242.78906,561.9922,575.0078,729.3594,849.15625
282.47464,282.47464,3.80E-07,10.69,15.35,6.07,5.73,9.0625,28.71875,34.859375,163.54688,235.65625,542.3281,552.7969,697.21875,813.0469
284.205658,284.205658,7.86E-07,10.73,15.7,5.68,6.36,9.078125,28.875,34.8125,161.70312,229.33594,527.83594,536.3047,669.8672,778.64844
283.415466,283.415466,7.92E-07,10.71,16.04,5.35,5.71,9.1875,28.84375,34.851562,160.23438,223.77344,515.5,523.1328,647.8828,747.6172
283.609436,283.609436,6.50E-08,10.39,12.83,6.14,7.77,9.640625,29.320312,35.109375,158.96875,219.39844,504.40625,511.4922,630.2969,721.10156
284.630707,284.630707,2.32E-07,11.69,15.31,9.71,8.83,10.6640625,30.757812,36.289062,158.23438,216.79688,495.4375,501.90625,616.3047,699.375
285.042542,285.042542,1.34E-07,11.83,14.38,9.82,8.93,10.8203125,31.40625,37.242188,158.63281,217.57812,489.25,494.67188,607.34375,681.83594
285.285248,285.285248,5.73E-08,11.57,12.76,10.59,10.38,12.4609375,35.789062,40.90625,161.32031,223.32812,487.40625,490.79688,605.78125,668.9297
285.828491,285.828491,1.42E-07,12.35,14.23,11.02,10.76,14.015625,40.703125,46.78125,173.01562,238.42188,492.0625,492.375,611.9844,664.78125
284.625946,284.625946,1.98E-07,11.69,13.69,10.12,9.1,13.9375,41.59375,49.328125,195.10938,259.29688,505.57812,501.59375,625.4844,668.1094
283.534424,283.534424,1.12E-07,10.63,13.07,7.9,6.6,12.90625,39.40625,47.296875,208.59375,275.82812,525.7969,519.1719,646.90625,676.34375
281.411316,281.411316,3.07E-14,8.19,8.62,7.75,6.35,11.9375,36.78125,44.234375,206.84375,287.79688,543.875,538.90625,675.78125,698.40625
283.016083,283.016083,9.27E-08,9.35,11.58,7.06,6.75,11,33.890625,40.953125,197.14062,290.82812,555.59375,553.7656,706.15625,738.0781
282.947876,282.947876,5.98E-08,8.82,10.86,6.74,7.09,10.28125,31.546875,38.1875,184.60938,282.73438,557.96875,560.2969,723.0156,781.5156
281.910431,281.910431,1.11E-08,9,10.78,7.14,7.36,9.75,29.828125,36.140625,173.17188,268.79688,549.7969,556.71875,725.7344,814.7969
282.953064,282.953064,2.16E-07,10.08,12.35,7.42,5.61,9.390625,28.75,34.796875,164.15625,252.9375,533.4844,543.7031,719.25,831.9375
283.492035,283.492035,4.89E-07,9.88,13.47,5.83,4.78,9.09375,28.015625,33.9375,157.8125,237.98438,513.5469,524.84375,700.3906,832.09375
283.836823,283.836823,1.80E-07,11.1,14.47,5.8,6.56,8.875,27.5,33.296875,153.75,226.07812,494.625,505.25,672.4844,816.59375
